,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
850,1207,534277070,20,RL,68.0,8475,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,16,49,1956,1956,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,228.0,1.0,0.0,724.0,952.0,GasA,25,1,16.0,952,0,0,952,0.0,0.0,1,0,2,1,9,4,49,0,0.0,Detchd,1.0,1.0,283.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,135750
851,140,535152050,20,RL,70.0,8197,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,49,25,2003,2009,Gable,CompShg,VinylSd,VinylSd,1,506.0,16,9,PConc,16.0,9.0,1.0,36.0,1188.0,1.0,0.0,292.0,1480.0,GasA,25,1,25.0,1480,0,0,1480,1.0,0.0,2,0,3,1,16,7,49,0,0.0,Attchd,4.0,2.0,620.0,9.0,9.0,1,252,73,0,0,0,0,0.0,9.0,Shed,300,2,2010,WD ,1,214000
852,545,531382070,20,RL,88.0,10994,Pave,None,9,Lvl,16,Corner,9,SawyerW,Norm,Norm,1Fam,1Story,64,25,2005,2006,Gable,CompShg,VinylSd,VinylSd,1,366.0,16,9,PConc,16.0,16.0,1.0,36.0,976.0,1.0,0.0,868.0,1844.0,GasA,25,1,25.0,1844,0,0,1844,1.0,0.0,2,0,2,1,16,7,49,1,16.0,Attchd,9.0,2.0,620.0,9.0,9.0,1,165,44,0,0,0,0,0.0,0.0,None,0,9,2009,COD,1,257000
853,1338,903228040,50,RM,50.0,6000,Pave,None,16,Lvl,16,Inside,9,BrkSide,Norm,Norm,1Fam,1.5Fin,36,49,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,16,BrkTil,9.0,9.0,1.0,9.0,201.0,4.0,162.0,462.0,825.0,GasA,25,1,25.0,825,672,0,1497,0.0,0.0,2,0,3,1,9,5,49,0,0.0,Detchd,1.0,1.0,672.0,9.0,9.0,1,272,0,0,0,0,0,0.0,16.0,None,0,5,2008,WD ,1,157000
854,2873,910200020,30,RM,50.0,7288,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Artery,Norm,1Fam,1Story,25,36,1942,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,4.0,9.0,305.0,1.0,0.0,671.0,976.0,GasA,9,0,25.0,976,0,0,976,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,215.0,9.0,9.0,0,160,0,0,0,0,0,0.0,0.0,None,0,8,2006,WD ,1,102000
855,924,909277100,30,RL,80.0,13360,Pave,Grvl,9,HLS,16,Inside,9,Crawfor,Norm,Norm,1Fam,1Story,25,49,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,16,BrkTil,16.0,9.0,1.0,25.0,713.0,1.0,0.0,163.0,876.0,GasA,25,1,25.0,964,0,0,964,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,2.0,432.0,9.0,9.0,1,0,0,44,0,0,0,0.0,0.0,None,0,8,2009,WD ,1,163500
856,844,907180130,20,RL,78.0,10335,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,1999,1999,Gable,CompShg,VinylSd,VinylSd,1,183.0,16,9,PConc,16.0,9.0,16.0,36.0,679.0,1.0,0.0,811.0,1490.0,GasA,25,1,25.0,1501,0,0,1501,1.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,577.0,9.0,9.0,1,144,29,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,1,204000
857,901,908275110,20,RL,70.0,11767,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,25,25,1956,1956,Hip,CompShg,HdBoard,HdBoard,1,259.0,9,9,CBlock,9.0,9.0,1.0,9.0,546.0,1.0,0.0,604.0,1150.0,GasA,25,1,25.0,1560,0,0,1560,0.0,0.0,1,0,2,1,9,7,36,1,9.0,Attchd,1.0,1.0,313.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,5,2009,WD ,1,103500
858,2195,909176080,190,RH,60.0,10896,Pave,Pave,16,Bnk,16,Inside,9,SWISU,Feedr,Norm,2fmCon,2.5Fin,36,49,1914,1995,Hip,CompShg,VinylSd,VinylSd,0,0.0,4,9,CBlock,9.0,4.0,1.0,4.0,256.0,1.0,0.0,1184.0,1440.0,GasA,25,1,16.0,1440,1440,515,3395,0.0,0.0,2,0,8,2,4,14,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0,110,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,1,200000
859,2081,905475270,20,RL,60.0,5400,Pave,None,16,HLS,16,Inside,9,SWISU,Norm,Norm,1Fam,1Story,25,25,1958,1958,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,453.0,1.0,0.0,411.0,864.0,GasA,9,1,25.0,864,0,0,864,0.0,1.0,1,0,3,1,9,6,49,0,0.0,Attchd,1.0,1.0,399.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,1,118000
860,2774,907175030,20,RL,70.0,9100,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2000,2000,Gable,CompShg,VinylSd,VinylSd,1,244.0,16,9,PConc,16.0,9.0,9.0,36.0,1400.0,1.0,0.0,125.0,1525.0,GasA,25,1,25.0,1525,0,0,1525,1.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,541.0,9.0,9.0,1,219,36,0,0,0,0,0.0,0.0,None,0,9,2006,WD ,1,235000
861,2573,535151130,90,RL,70.0,7728,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,Duplex,SLvl,25,36,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,1,120.0,9,9,CBlock,9.0,9.0,9.0,25.0,803.0,1.0,0.0,303.0,1106.0,GasA,9,1,25.0,1190,0,0,1190,1.0,0.0,1,0,3,1,9,6,49,0,0.0,Attchd,1.0,2.0,540.0,9.0,9.0,1,0,18,0,0,0,0,0.0,4.0,None,0,5,2006,WD ,1,132500
862,1793,528445070,60,RL,75.0,8778,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,64,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1302.0,1302.0,GasA,25,1,25.0,1302,528,0,1830,0.0,0.0,2,1,3,1,16,7,49,0,0.0,BuiltIn,4.0,3.0,859.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,1,221300
863,882,907414020,20,RL,63.0,8487,Pave,None,16,Lvl,16,FR2,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2004,2004,Gable,CompShg,VinylSd,VinylSd,1,210.0,16,9,PConc,16.0,9.0,9.0,36.0,20.0,1.0,0.0,1480.0,1500.0,GasA,25,1,25.0,1500,0,0,1500,0.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,570.0,9.0,9.0,1,192,36,0,0,0,0,0.0,0.0,None,0,8,2009,WD ,1,190000
864,2791,907252050,60,RL,68.0,9930,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,2Story,49,25,2002,2002,Gable,CompShg,VinylSd,VinylSd,1,199.0,16,9,PConc,16.0,9.0,1.0,36.0,456.0,1.0,0.0,370.0,826.0,GasA,25,1,25.0,878,884,0,1762,0.0,0.0,2,1,3,1,16,6,49,0,0.0,Attchd,9.0,2.0,591.0,9.0,9.0,1,320,54,0,0,0,0,0.0,0.0,None,0,7,2006,WD ,1,222000
865,297,909428280,20,RL,100.0,17500,Pave,None,16,Lvl,16,Inside,9,Crawfor,PosA,Norm,1Fam,1Story,49,64,1959,2002,Gable,CompShg,BrkFace,HdBoard,0,0.0,16,16,PConc,16.0,9.0,9.0,36.0,1406.0,1.0,0.0,496.0,1902.0,GasA,9,1,25.0,1902,0,0,1902,1.0,0.0,2,0,3,1,25,7,49,2,9.0,Attchd,9.0,2.0,567.0,9.0,9.0,1,0,207,162,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,335000
866,509,528431070,20,RL,78.0,10206,Pave,None,16,Lvl,16,Inside,9,Somerst,PosN,Norm,1Fam,1Story,64,25,2008,2008,Gable,CompShg,VinylSd,VinylSd,1,294.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1614.0,1614.0,GasA,25,1,25.0,1658,0,0,1658,0.0,0.0,2,1,3,1,16,7,49,1,16.0,Attchd,9.0,3.0,726.0,9.0,9.0,1,144,44,0,0,0,0,0.0,0.0,None,0,9,2009,WD ,1,257500
867,1115,528429080,20,RL,75.0,14587,Pave,None,9,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,1Story,81,25,2008,2008,Gable,CompShg,VinylSd,VinylSd,1,284.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1498.0,1498.0,GasA,25,1,25.0,1506,0,0,1506,0.0,0.0,2,0,2,1,25,6,49,1,16.0,Attchd,9.0,2.0,592.0,9.0,9.0,1,0,174,0,0,0,0,0.0,0.0,None,0,8,2008,New,1,264132
868,773,905105190,20,RL,65.0,7800,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,49,1967,2004,Hip,CompShg,HdBoard,HdBoard,1,89.0,9,9,PConc,9.0,9.0,1.0,25.0,450.0,1.0,0.0,414.0,864.0,GasA,25,1,25.0,899,0,0,899,0.0,0.0,1,0,3,1,16,5,49,0,0.0,Attchd,9.0,1.0,288.0,9.0,9.0,1,64,0,0,0,0,0,0.0,9.0,None,0,6,2009,WD ,1,130000
869,732,903202170,70,RL,50.0,4960,Pave,None,16,Lvl,16,Inside,9,BrkSide,RRAn,Norm,1Fam,1.5Fin,25,49,1930,1982,Gable,CompShg,WdShing,Wd Shng,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,297.0,297.0,GasA,25,1,25.0,1001,653,0,1654,0.0,0.0,2,0,3,1,9,7,49,1,16.0,Detchd,1.0,1.0,336.0,9.0,9.0,0,244,60,0,0,0,0,0.0,0.0,None,0,5,2009,WD ,1,137000
870,1552,910206110,30,RM,60.0,7392,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Norm,Norm,1Fam,1Story,25,49,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,9,1,16.0,912,0,0,912,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,4.0,1.0,360.0,9.0,9.0,1,0,90,0,0,0,0,0.0,0.0,None,0,5,2008,WD ,1,99500
871,226,905107110,90,RL,68.0,7424,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,Duplex,SFoyer,25,25,1978,1978,Gable,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,16.0,9.0,9.0,36.0,1319.0,1.0,0.0,0.0,1319.0,GasA,9,1,25.0,1373,0,0,1373,1.0,0.0,1,0,3,1,9,5,49,2,9.0,Attchd,9.0,2.0,591.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,160250
872,2830,908188120,160,RM,24.0,2522,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,Twnhs,2Story,49,25,2004,2004,Gable,CompShg,VinylSd,VinylSd,1,50.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,25,1,25.0,970,739,0,1709,0.0,0.0,2,0,3,1,16,7,9,0,0.0,Detchd,1.0,2.0,380.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,5,2006,WD ,1,130000
873,2238,910202030,30,RM,46.0,3672,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Artery,Norm,1Fam,1Story,25,49,1922,1950,Gable,CompShg,Stucco,Stucco,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,GasA,25,1,25.0,816,0,0,816,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,100.0,4.0,4.0,0,0,0,96,0,0,0,0.0,0.0,None,0,9,2007,WD ,1,75200
874,982,923252075,80,RL,62.0,7706,Pave,None,16,Lvl,16,Inside,9,Mitchel,Norm,Norm,1Fam,SLvl,36,25,1993,1996,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,16,CBlock,16.0,9.0,9.0,9.0,114.0,36.0,270.0,0.0,384.0,GasA,25,1,25.0,1091,0,0,1091,0.0,1.0,1,0,2,1,9,5,49,0,0.0,Attchd,9.0,1.0,429.0,9.0,9.0,1,280,0,0,0,0,0,0.0,0.0,Shed,700,8,2009,WD ,1,131250
875,1265,535426350,20,RL,68.0,12929,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,1,276.0,9,9,CBlock,9.0,9.0,16.0,36.0,697.0,1.0,0.0,384.0,1081.0,GasA,9,1,25.0,1081,0,0,1081,1.0,0.0,1,0,3,1,9,5,49,0,0.0,CarPort,1.0,1.0,401.0,9.0,9.0,1,36,82,0,0,0,0,0.0,0.0,None,0,6,2008,WD ,1,148000
876,559,532376070,20,RL,68.0,9316,Pave,None,9,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1965,1965,Gable,CompShg,HdBoard,Plywood,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,544.0,1.0,0.0,480.0,1024.0,GasA,16,1,25.0,1020,0,0,1020,0.0,0.0,2,0,3,1,9,5,49,0,0.0,Attchd,1.0,1.0,288.0,9.0,9.0,1,171,0,0,0,0,0,0.0,9.0,None,0,5,2009,Oth,1,124100
877,1203,534252090,85,RL,68.0,12122,Pave,None,9,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,SFoyer,49,81,1961,2007,Gable,CompShg,CemntBd,CmentBd,1,210.0,25,9,CBlock,9.0,9.0,9.0,25.0,867.0,1.0,0.0,77.0,944.0,GasA,16,1,25.0,999,0,0,999,1.0,0.0,1,0,3,1,25,6,49,0,0.0,Attchd,4.0,2.0,588.0,9.0,9.0,1,144,76,0,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,178400
878,2083,905476160,90,RL,42.0,7711,Pave,None,9,Lvl,16,Inside,9,Edwards,Norm,Norm,Duplex,1Story,16,9,1977,1977,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,PConc,16.0,9.0,16.0,36.0,1440.0,1.0,0.0,0.0,1440.0,GasA,9,1,25.0,1440,0,0,1440,2.0,0.0,2,0,4,2,9,8,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,321,0,0,0,0,0,0.0,0.0,None,0,8,2007,Oth,1,150000
879,2130,907187060,60,RL,43.0,12352,Pave,None,4,Lvl,16,CulDSac,9,CollgCr,Norm,Norm,1Fam,2Story,49,25,1998,1999,Gable,CompShg,VinylSd,VinylSd,1,290.0,16,9,PConc,16.0,9.0,1.0,36.0,638.0,1.0,0.0,215.0,853.0,GasA,25,1,25.0,853,900,0,1753,1.0,0.0,2,1,3,1,9,7,49,1,4.0,Attchd,4.0,2.0,534.0,9.0,9.0,1,0,74,0,0,0,0,0.0,0.0,None,0,3,2007,WD ,1,217000
880,2455,528429060,60,RL,75.0,12447,Pave,None,9,Lvl,16,Inside,9,Somerst,RRAn,Norm,1Fam,2Story,64,25,2005,2006,Gable,CompShg,CemntBd,CmentBd,1,192.0,16,9,PConc,16.0,16.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,GasA,25,1,25.0,1116,848,0,1964,0.0,0.0,2,1,3,1,16,8,49,1,16.0,BuiltIn,9.0,2.0,760.0,9.0,9.0,1,200,70,0,0,0,0,0.0,0.0,None,0,1,2006,New,1,252000
881,535,531363030,20,RL,63.0,7500,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,49,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,16.0,1.0,36.0,54.0,1.0,0.0,1087.0,1141.0,GasA,25,1,25.0,1141,0,0,1141,1.0,0.0,1,1,3,1,16,6,49,0,0.0,Detchd,4.0,2.0,484.0,9.0,9.0,1,182,0,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,1,152000
882,2019,903233140,45,RM,51.0,6120,Pave,None,16,Lvl,16,Corner,9,BrkSide,Norm,Norm,1Fam,1.5Unf,49,64,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,832.0,832.0,GasA,25,1,16.0,854,0,0,854,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,48,112,0,0,0,0,0.0,16.0,None,0,7,2007,WD ,1,132000
883,2655,902206090,50,RM,56.0,9576,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1.5Fin,36,49,1945,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,CBlock,4.0,9.0,1.0,9.0,310.0,1.0,0.0,460.0,770.0,GasA,9,1,25.0,885,297,0,1182,0.0,0.0,1,1,3,1,9,5,49,0,0.0,Detchd,1.0,1.0,378.0,4.0,9.0,1,0,0,0,0,0,0,0.0,4.0,None,0,5,2006,WD ,1,120000
884,2391,528120140,60,RL,82.0,9942,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,2Story,81,25,2005,2006,Gable,CompShg,MetalSd,MetalSd,1,385.0,25,9,PConc,25.0,16.0,9.0,36.0,1290.0,1.0,0.0,316.0,1606.0,GasA,25,1,25.0,1625,466,0,2091,1.0,0.0,2,1,3,1,25,8,49,1,16.0,Attchd,4.0,2.0,521.0,9.0,9.0,1,194,84,0,0,0,0,0.0,0.0,None,0,5,2006,New,1,338500
885,154,535325400,30,RL,65.0,7898,Pave,None,16,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,16,49,1920,1994,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,GasA,16,1,25.0,985,0,0,985,0.0,1.0,1,0,2,1,9,4,49,0,0.0,Detchd,1.0,2.0,676.0,9.0,9.0,0,0,0,0,0,0,0,0.0,0.0,None,0,4,2010,WD ,1,105000
886,999,527107210,60,RL,57.0,21872,Pave,None,4,HLS,16,FR2,9,Gilbert,Norm,Norm,1Fam,2Story,49,25,1996,1997,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,PConc,16.0,9.0,16.0,36.0,604.0,1.0,0.0,125.0,729.0,GasA,25,1,25.0,729,717,0,1446,0.0,1.0,2,1,3,1,9,6,49,1,9.0,Attchd,1.0,2.0,406.0,9.0,9.0,1,264,22,0,0,0,0,0.0,0.0,None,0,8,2008,WD ,1,175000
887,1400,905352030,60,RL,83.0,10005,Pave,None,16,Lvl,16,Inside,9,ClearCr,Norm,Norm,1Fam,2Story,49,25,1977,1977,Hip,CompShg,Plywood,Plywood,1,299.0,9,9,CBlock,16.0,9.0,1.0,16.0,392.0,1.0,0.0,768.0,1160.0,GasA,25,1,25.0,1156,866,0,2022,0.0,0.0,2,1,4,1,9,8,49,1,9.0,Attchd,9.0,2.0,505.0,9.0,9.0,1,288,117,0,0,0,0,0.0,0.0,None,0,3,2008,WD ,1,192000
888,2807,907401080,60,RL,41.0,12393,Pave,None,4,Lvl,16,FR2,9,CollgCr,Norm,Norm,1Fam,2Story,49,25,2004,2005,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,GasA,25,1,25.0,847,1101,0,1948,0.0,0.0,2,1,4,1,16,8,49,1,16.0,BuiltIn,9.0,2.0,434.0,9.0,9.0,1,100,48,0,0,0,0,0.0,0.0,None,0,9,2006,WD ,1,195000
889,516,528456220,60,FV,75.0,9000,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,64,25,2008,2008,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,25,1,25.0,786,804,0,1590,0.0,0.0,2,1,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,676.0,9.0,9.0,1,0,30,0,0,0,0,0.0,0.0,None,0,6,2009,WD ,1,210000
890,1753,528250070,60,RL,63.0,7875,Pave,None,16,Lvl,16,Inside,9,Gilbert,Norm,Norm,1Fam,2Story,49,25,2003,2003,Gable,CompShg,VinylSd,VinylSd,1,16.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,GasA,25,1,25.0,847,1101,0,1948,0.0,0.0,2,1,4,1,16,8,49,1,16.0,BuiltIn,9.0,2.0,434.0,9.0,9.0,1,0,48,0,0,0,0,0.0,0.0,None,0,7,2007,WD ,1,211000
891,734,903226130,50,RM,50.0,6000,Pave,None,16,Lvl,16,Inside,9,BrkSide,Norm,Norm,1Fam,1.5Fin,16,36,1936,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,16.0,672.0,1.0,0.0,0.0,672.0,GasA,9,1,25.0,757,567,0,1324,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Detchd,1.0,1.0,240.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,128000
892,1209,534400060,20,RL,100.0,10175,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,25,1964,1964,Gable,CompShg,HdBoard,Plywood,1,272.0,9,9,CBlock,9.0,9.0,1.0,16.0,490.0,1.0,0.0,935.0,1425.0,GasA,16,1,25.0,1425,0,0,1425,0.0,0.0,2,0,3,1,9,7,49,1,16.0,Attchd,4.0,2.0,576.0,9.0,9.0,1,0,0,0,407,0,0,0.0,0.0,None,0,7,2008,WD ,1,180500
893,1994,902302150,190,RM,85.0,13600,Pave,Grvl,16,Lvl,16,Inside,9,OldTown,Norm,Norm,2fmCon,2Story,25,25,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,662.0,662.0,GasA,9,0,25.0,1422,915,0,2337,0.0,0.0,2,0,5,2,9,10,25,0,0.0,Detchd,1.0,2.0,560.0,9.0,9.0,1,0,57,0,0,0,0,0.0,0.0,None,0,9,2007,WD ,1,90000
894,1901,534431020,45,RL,85.0,12172,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1.5Unf,25,49,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,0,0.0,9,9,PConc,9.0,9.0,1.0,4.0,130.0,9.0,259.0,433.0,822.0,GasA,9,1,25.0,908,0,0,908,0.0,0.0,1,0,2,1,9,4,49,0,0.0,Attchd,1.0,2.0,512.0,9.0,9.0,1,284,24,0,0,192,0,0.0,9.0,None,0,10,2007,WD ,1,138500
895,2413,528218080,60,RL,65.0,10237,Pave,None,16,Lvl,16,Inside,9,Gilbert,RRAn,Norm,1Fam,2Story,49,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,738.0,738.0,GasA,25,1,25.0,738,754,0,1492,0.0,0.0,2,1,3,1,16,8,49,0,0.0,Attchd,9.0,2.0,440.0,9.0,9.0,1,0,32,0,0,0,0,0.0,0.0,None,0,9,2006,New,1,169985
896,2630,535457070,20,RL,70.0,7000,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,16,1961,1961,Hip,CompShg,BrkFace,BrkFace,0,0.0,9,9,CBlock,9.0,9.0,1.0,36.0,781.0,1.0,0.0,369.0,1150.0,GasA,9,1,25.0,1150,0,0,1150,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Attchd,4.0,1.0,288.0,9.0,9.0,1,0,0,0,0,162,0,0.0,0.0,None,0,7,2006,WD ,1,146000
897,1428,906420130,60,RL,59.0,11228,Pave,None,4,Lvl,16,CulDSac,9,SawyerW,Norm,Norm,1Fam,2Story,49,25,1993,1993,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,16.0,50.0,36.0,531.0,499.0,1080.0,GasA,25,1,25.0,1080,1017,0,2097,0.0,1.0,2,1,3,1,16,9,49,1,9.0,Attchd,1.0,3.0,678.0,9.0,9.0,1,196,187,0,0,0,0,0.0,0.0,None,0,12,2008,WD ,1,228000
898,1271,535453020,20,RL,80.0,8000,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,36,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,0,0.0,9,9,PConc,9.0,9.0,1.0,16.0,476.0,9.0,488.0,292.0,1256.0,GasA,16,1,16.0,1256,0,0,1256,1.0,0.0,1,1,3,1,16,6,49,0,0.0,Attchd,4.0,1.0,311.0,9.0,9.0,1,0,240,0,0,0,0,0.0,0.0,None,0,5,2008,WD ,1,159000
899,2464,528480070,60,FV,84.0,10728,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,64,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,4.0,1.0,0.0,1.0,0.0,1095.0,1095.0,GasA,16,1,25.0,1095,844,0,1939,0.0,0.0,2,1,3,1,16,8,49,1,16.0,Attchd,4.0,3.0,1053.0,9.0,9.0,1,192,51,0,0,0,0,0.0,0.0,None,0,8,2006,New,1,266000
900,2653,902204120,50,RM,50.0,6000,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1.5Fin,25,49,1924,1950,Gable,CompShg,MetalSd,MetalSd,1,145.0,9,16,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,GasA,25,1,25.0,816,750,0,1566,0.0,0.0,1,1,5,1,16,7,49,0,0.0,Detchd,1.0,2.0,450.0,9.0,9.0,1,24,0,296,0,0,0,0.0,9.0,None,0,8,2006,WD ,1,139000
